week_id,store_id,item_id,on_hand_units_bop,receipt_units,sold_units,on_hand_units_eop,lost_sales_units,demand_forecast_units,weeks_of_supply,days_of_supply,in_stock_flag,fill_rate,lead_time_days,reorder_point_units,case_pack_qty
39,111,1001,118,428,118,428,90,208,2.06,4.0,1,0.5673,5,184,4
40,111,1001,428,0,257,171,0,257,0.67,11.7,1,1.0,5,228,4
41,111,1001,171,392,171,392,39,210,1.87,5.7,1,0.8143,5,188,4
42,111,1001,392,0,214,178,0,214,0.83,12.8,1,1.0,5,192,4
43,111,1001,178,508,178,508,40,218,2.33,5.7,1,0.8165,5,196,4
44,111,1001,508,0,225,283,0,225,1.26,15.8,1,1.0,5,200,4
45,111,1001,283,544,236,591,0,236,2.5,8.4,1,1.0,5,212,4
46,111,1001,591,0,276,315,0,276,1.14,15.0,1,1.0,5,248,4
47,111,1001,315,584,315,584,6,321,1.82,6.9,1,0.9813,5,288,4
48,111,1001,584,0,253,331,0,253,1.31,16.2,1,1.0,5,224,4
49,111,1001,331,0,246,85,0,246,0.35,9.4,1,1.0,5,220,4
50,111,1001,85,724,85,724,210,295,2.45,2.0,0,0.2881,5,264,4
51,111,1001,724,0,231,493,0,231,2.13,21.9,1,1.0,5,208,4
52,111,1001,493,0,225,268,0,225,1.19,15.3,1,1.0,5,200,4
1,570,1001,256,0,123,133,0,123,1.08,14.6,1,1.0,5,108,4
2,570,1001,133,236,117,252,0,117,2.15,8.0,1,1.0,5,104,4
3,570,1001,252,0,143,109,0,143,0.76,12.3,1,1.0,5,128,4
4,570,1001,109,196,109,196,2,111,1.77,6.9,1,0.982,5,100,4
5,570,1001,196,0,125,71,0,125,0.57,11.0,1,1.0,5,112,4
6,570,1001,71,264,71,264,37,108,2.44,4.6,1,0.6574,5,96,4
7,570,1001,264,0,137,127,0,137,0.93,13.5,1,1.0,5,124,4
8,570,1001,127,188,112,203,0,112,1.81,7.9,1,1.0,5,100,4
9,570,1001,203,0,115,88,0,115,0.77,12.4,1,1.0,5,104,4
10,570,1001,88,180,88,180,29,117,1.54,5.3,1,0.7521,5,104,4
11,570,1001,180,0,137,43,0,137,0.31,9.2,1,1.0,5,124,4
12,570,1001,43,240,43,240,80,123,1.95,2.4,0,0.3496,5,108,4
13,570,1001,240,0,126,114,0,126,0.9,13.3,1,1.0,5,112,4
14,570,1001,114,320,114,320,15,129,2.48,6.2,1,0.8837,5,116,4
15,570,1001,320,0,164,156,0,164,0.95,13.7,1,1.0,5,148,4
16,570,1001,156,0,129,27,0,129,0.21,8.5,1,1.0,5,116,4
17,570,1001,27,300,27,300,99,126,2.38,1.5,0,0.2143,5,112,4
18,570,1001,300,0,123,177,0,123,1.44,17.1,1,1.0,5,108,4
19,570,1001,177,0,121,56,0,121,0.46,10.2,1,1.0,5,108,4
20,570,1001,56,264,56,264,61,117,2.26,3.4,0,0.4786,5,104,4
21,570,1001,264,0,113,151,0,113,1.34,16.4,1,1.0,5,100,4
22,570,1001,151,0,111,40,0,111,0.36,9.5,1,1.0,5,100,4
23,570,1001,40,260,40,260,69,109,2.39,2.6,0,0.367,5,96,4
24,570,1001,260,0,108,152,0,108,1.41,16.9,1,1.0,5,96,4
25,570,1001,152,0,111,41,0,111,0.37,9.6,1,1.0,5,100,4
26,570,1001,41,276,41,276,74,115,2.4,2.5,0,0.3565,5,104,4
27,570,1001,276,0,146,130,0,146,0.89,13.2,1,1.0,5,132,4
28,570,1001,130,240,119,251,0,119,2.11,7.6,1,1.0,5,108,4
29,570,1001,251,0,154,97,0,154,0.63,11.4,1,1.0,5,136,4
30,570,1001,97,228,97,228,29,126,1.81,5.4,1,0.7698,5,112,4
31,570,1001,228,0,129,99,0,129,0.77,12.4,1,1.0,5,116,4
32,570,1001,99,296,99,296,32,131,2.26,5.3,1,0.7557,5,116,4
33,570,1001,296,0,129,167,0,129,1.29,16.1,1,1.0,5,116,4
34,570,1001,167,0,126,41,0,126,0.33,9.3,1,1.0,5,112,4
35,570,1001,41,304,41,304,100,141,2.16,2.0,0,0.2908,5,124,4
36,570,1001,304,0,155,149,0,155,0.96,13.7,1,1.0,5,140,4
37,570,1001,149,0,117,32,0,117,0.27,8.9,1,1.0,5,104,4
38,570,1001,32,216,32,216,83,115,1.88,1.9,0,0.2783,5,104,4
39,570,1001,216,0,113,103,0,113,0.91,13.4,1,1.0,5,100,4
40,570,1001,103,224,103,224,37,140,1.6,5.2,1,0.7357,5,124,4
41,570,1001,224,0,115,109,0,115,0.95,13.6,1,1.0,5,104,4
42,570,1001,109,264,109,264,8,117,2.26,6.5,1,0.9316,5,104,4
43,570,1001,264,0,119,145,0,119,1.22,15.5,1,1.0,5,108,4
44,570,1001,145,216,123,238,0,123,1.93,8.3,1,1.0,5,108,4
45,570,1001,238,0,129,109,0,129,0.84,12.9,1,1.0,5,116,4
46,570,1001,109,368,109,368,42,151,2.44,5.1,1,0.7219,5,136,4
47,570,1001,368,0,176,192,0,176,1.09,14.6,1,1.0,5,156,4
48,570,1001,192,0,138,54,0,138,0.39,9.7,1,1.0,5,124,4
49,570,1001,54,236,54,236,81,135,1.75,2.8,0,0.4,5,120,4
50,570,1001,236,0,161,75,0,161,0.47,10.3,1,1.0,5,144,4
51,570,1001,75,204,75,204,51,126,1.62,4.2,1,0.5952,5,112,4
52,570,1001,204,0,123,81,0,123,0.66,11.6,1,1.0,5,108,4
1,179,1001,452,0,161,291,0,161,1.81,19.7,1,1.0,5,144,4
2,179,1001,291,0,153,138,0,153,0.9,13.3,1,1.0,5,136,4
3,179,1001,138,308,138,308,49,187,1.65,5.2,1,0.738,5,168,4
4,179,1001,308,0,145,163,0,145,1.12,14.9,1,1.0,5,128,4
5,179,1001,163,276,163,276,1,164,1.68,7.0,1,0.9939,5,148,4
6,179,1001,276,0,141,135,0,141,0.96,13.7,1,1.0,5,124,4
7,179,1001,135,376,135,376,45,180,2.09,5.2,1,0.75,5,160,4
8,179,1001,376,0,147,229,0,147,1.56,17.9,1,1.0,5,132,4
9,179,1001,229,0,150,79,0,150,0.53,10.7,1,1.0,5,132,4
10,179,1001,79,364,79,364,74,153,2.38,3.6,1,0.5163,5,136,4
11,179,1001,364,0,179,185,0,179,1.03,14.2,1,1.0,5,160,4
12,179,1001,185,272,161,296,0,161,1.84,8.0,1,1.0,5,144,4
13,179,1001,296,0,165,131,0,165,0.79,12.6,1,1.0,5,148,4
14,179,1001,131,304,131,304,37,168,1.81,5.5,1,0.7798,5,152,4
15,179,1001,304,0,214,90,0,214,0.42,9.9,1,1.0,5,192,4
16,179,1001,90,384,90,384,78,168,2.29,3.8,1,0.5357,5,152,4
17,179,1001,384,0,165,219,0,165,1.33,16.3,1,1.0,5,148,4
18,179,1001,219,0,161,58,0,161,0.36,9.5,1,1.0,5,144,4
19,179,1001,58,392,58,392,100,158,2.48,2.6,0,0.3671,5,140,4
20,179,1001,392,0,153,239,0,153,1.56,17.9,1,1.0,5,136,4
21,179,1001,239,0,148,91,0,148,0.61,11.3,1,1.0,5,132,4
22,179,1001,91,292,91,292,54,145,2.01,4.4,1,0.6276,5,128,4
23,179,1001,292,0,142,150,0,142,1.06,14.4,1,1.0,5,128,4
24,179,1001,150,232,141,241,0,141,1.71,7.4,1,1.0,5,124,4
25,179,1001,241,0,145,96,0,145,0.66,11.6,1,1.0,5,128,4
26,179,1001,96,228,96,228,54,150,1.52,4.5,1,0.64,5,132,4
27,179,1001,228,332,191,369,0,191,1.93,8.4,1,1.0,5,172,4
28,179,1001,369,0,156,213,0,156,1.37,16.6,1,1.0,5,140,4
29,179,1001,213,328,201,340,0,201,1.69,7.4,1,1.0,5,180,4
30,179,1001,340,0,165,175,0,165,1.06,14.4,1,1.0,5,148,4
31,179,1001,175,364,168,371,0,168,2.21,7.3,1,1.0,5,152,4
32,179,1001,371,0,171,200,0,171,1.17,15.2,1,1.0,5,152,4
33,179,1001,200,272,168,304,0,168,1.81,8.3,1,1.0,5,152,4
34,179,1001,304,0,165,139,0,165,0.84,12.9,1,1.0,5,148,4
35,179,1001,139,372,139,372,46,185,2.01,5.3,1,0.7514,5,164,4
36,179,1001,372,0,203,169,0,203,0.83,12.8,1,1.0,5,180,4
37,179,1001,169,336,153,352,0,153,2.3,7.7,1,1.0,5,136,4
38,179,1001,352,0,150,202,0,150,1.35,16.4,1,1.0,5,132,4
39,179,1001,202,0,148,54,0,148,0.36,9.6,1,1.0,5,132,4
40,179,1001,54,384,54,384,130,184,2.09,2.1,0,0.2935,5,164,4
41,179,1001,384,0,150,234,0,150,1.56,17.9,1,1.0,5,132,4
42,179,1001,234,0,153,81,0,153,0.53,10.7,1,1.0,5,136,4
43,179,1001,81,264,81,264,75,156,1.69,3.6,1,0.5192,5,140,4
44,179,1001,264,0,161,103,0,161,0.64,11.5,1,1.0,5,144,4
45,179,1001,103,388,103,388,65,168,2.31,4.3,1,0.6131,5,152,4
46,179,1001,388,0,197,191,0,197,0.97,13.8,1,1.0,5,176,4
47,179,1001,191,508,191,508,39,230,2.21,5.8,1,0.8304,5,204,4
48,179,1001,508,0,181,327,0,181,1.81,19.6,1,1.0,5,160,4
49,179,1001,327,0,176,151,0,176,0.86,13.0,1,1.0,5,156,4
50,179,1001,151,472,151,472,59,210,2.25,5.0,1,0.719,5,188,4
51,179,1001,472,0,165,307,0,165,1.86,20.0,1,1.0,5,148,4
52,179,1001,307,0,161,146,0,161,0.91,13.3,1,1.0,5,144,4
1,450,1001,356,0,189,167,0,189,0.88,13.2,1,1.0,5,168,4
2,450,1001,167,292,167,292,13,180,1.62,6.5,1,0.9278,5,160,4
3,450,1001,292,0,220,72,0,220,0.33,9.3,1,1.0,5,196,4
4,450,1001,72,416,72,416,99,171,2.43,2.9,0,0.4211,5,152,4
5,450,1001,416,0,193,223,0,193,1.16,15.1,1,1.0,5,172,4
6,450,1001,223,0,166,57,0,166,0.34,9.4,1,1.0,5,148,4
7,450,1001,57,404,57,404,155,212,1.91,1.9,0,0.2689,5,188,4
8,450,1001,404,0,173,231,0,173,1.34,16.3,1,1.0,5,156,4
9,450,1001,231,0,176,55,0,176,0.31,9.2,1,1.0,5,156,4
10,450,1001,55,324,55,324,125,180,1.8,2.1,0,0.3056,5,160,4
11,450,1001,324,0,211,113,0,211,0.54,10.7,1,1.0,5,188,4
12,450,1001,113,376,113,376,76,189,1.99,4.2,1,0.5979,5,168,4
13,450,1001,376,0,194,182,0,194,0.94,13.6,1,1.0,5,172,4
14,450,1001,182,428,182,428,16,198,2.16,6.4,1,0.9192,5,176,4
15,450,1001,428,0,252,176,0,252,0.7,11.9,1,1.0,5,224,4
16,450,1001,176,488,176,488,22,198,2.46,6.2,1,0.8889,5,176,4
17,450,1001,488,0,194,294,0,194,1.52,17.6,1,1.0,5,172,4
18,450,1001,294,0,189,105,0,189,0.56,10.9,1,1.0,5,168,4
19,450,1001,105,332,105,332,80,185,1.79,4.0,1,0.5676,5,164,4
20,450,1001,332,0,180,152,0,180,0.84,12.9,1,1.0,5,160,4
21,450,1001,152,424,152,424,23,175,2.42,6.1,1,0.8686,5,156,4
22,450,1001,424,0,171,253,0,171,1.48,17.4,1,1.0,5,152,4
23,450,1001,253,0,167,86,0,167,0.51,10.6,1,1.0,5,148,4
24,450,1001,86,252,86,252,80,166,1.52,3.6,1,0.5181,5,148,4
25,450,1001,252,0,171,81,0,171,0.47,10.3,1,1.0,5,152,4
26,450,1001,81,360,81,360,95,176,2.05,3.2,0,0.4602,5,156,4
27,450,1001,360,0,225,135,0,225,0.6,11.2,1,1.0,5,200,4
28,450,1001,135,392,135,392,49,184,2.13,5.1,1,0.7337,5,164,4
29,450,1001,392,0,236,156,0,236,0.66,11.6,1,1.0,5,212,4
30,450,1001,156,312,156,312,38,194,1.61,5.6,1,0.8041,5,172,4
31,450,1001,312,0,198,114,0,198,0.58,11.0,1,1.0,5,176,4
32,450,1001,114,332,114,332,88,202,1.64,4.0,1,0.5644,5,180,4
33,450,1001,332,0,198,134,0,198,0.68,11.7,1,1.0,5,176,4
34,450,1001,134,372,134,372,60,194,1.92,4.8,1,0.6907,5,172,4
35,450,1001,372,0,217,155,0,217,0.71,12.0,1,1.0,5,192,4
36,450,1001,155,588,155,588,84,239,2.46,4.5,1,0.6485,5,212,4
37,450,1001,588,0,180,408,0,180,2.27,22.9,1,1.0,5,160,4
38,450,1001,408,0,176,232,0,176,1.32,16.2,1,1.0,5,156,4
39,450,1001,232,0,175,57,0,175,0.33,9.3,1,1.0,5,156,4
40,450,1001,57,452,57,452,159,216,2.09,1.8,0,0.2639,5,192,4
41,450,1001,452,0,176,276,0,176,1.57,18.0,1,1.0,5,156,4
42,450,1001,276,0,180,96,0,180,0.53,10.7,1,1.0,5,160,4
43,450,1001,96,448,96,448,88,184,2.43,3.7,1,0.5217,5,164,4
44,450,1001,448,0,189,259,0,189,1.37,16.6,1,1.0,5,168,4
45,450,1001,259,0,198,61,0,198,0.31,9.2,1,1.0,5,176,4
46,450,1001,61,536,61,536,171,232,2.31,1.8,0,0.2629,5,208,4
47,450,1001,536,0,270,266,0,270,0.99,13.9,1,1.0,5,240,4
48,450,1001,266,0,212,54,0,212,0.25,8.8,1,1.0,5,188,4
49,450,1001,54,408,54,408,153,207,1.97,1.8,0,0.2609,5,184,4
50,450,1001,408,0,248,160,0,248,0.65,11.5,1,1.0,5,220,4
51,450,1001,160,444,160,444,34,194,2.29,5.8,1,0.8247,5,172,4
52,450,1001,444,0,189,255,0,189,1.35,16.4,1,1.0,5,168,4
1,156,1001,216,0,123,93,0,123,0.76,12.3,1,1.0,5,108,4
2,156,1001,93,188,93,188,24,117,1.61,5.6,1,0.7949,5,104,4
3,156,1001,188,0,143,45,0,143,0.31,9.2,1,1.0,5,128,4
4,156,1001,45,260,45,260,66,111,2.34,2.8,0,0.4054,5,100,4
5,156,1001,260,0,125,135,0,125,1.08,14.6,1,1.0,5,112,4
6,156,1001,135,0,108,27,0,108,0.25,8.8,1,1.0,5,96,4
7,156,1001,27,316,27,316,110,137,2.31,1.4,0,0.1971,5,124,4
8,156,1001,316,0,112,204,0,112,1.82,19.8,1,1.0,5,100,4
9,156,1001,204,0,115,89,0,115,0.77,12.4,1,1.0,5,104,4
10,156,1001,89,204,89,204,28,117,1.74,5.3,1,0.7607,5,104,4
11,156,1001,204,0,137,67,0,137,0.49,10.4,1,1.0,5,124,4
12,156,1001,67,248,67,248,56,123,2.02,3.8,1,0.5447,5,108,4
13,156,1001,248,0,126,122,0,126,0.97,13.8,1,1.0,5,112,4
14,156,1001,122,272,122,272,7,129,2.11,6.6,1,0.9457,5,116,4
15,156,1001,272,0,164,108,0,164,0.66,11.6,1,1.0,5,148,4
16,156,1001,108,304,108,304,21,129,2.36,5.9,1,0.8372,5,116,4
17,156,1001,304,0,126,178,0,126,1.41,16.9,1,1.0,5,112,4
18,156,1001,178,0,123,55,0,123,0.45,10.1,1,1.0,5,108,4
19,156,1001,55,256,55,256,66,121,2.12,3.2,0,0.4545,5,108,4
20,156,1001,256,0,117,139,0,117,1.19,15.3,1,1.0,5,104,4
21,156,1001,139,0,113,26,0,113,0.23,8.6,1,1.0,5,100,4
22,156,1001,26,212,26,212,85,111,1.91,1.6,0,0.2342,5,100,4
23,156,1001,212,0,109,103,0,109,0.94,13.6,1,1.0,5,96,4
24,156,1001,103,204,103,204,5,108,1.89,6.7,1,0.9537,5,96,4
25,156,1001,204,0,111,93,0,111,0.84,12.9,1,1.0,5,100,4
26,156,1001,93,220,93,220,22,115,1.91,5.7,1,0.8087,5,104,4
27,156,1001,220,0,146,74,0,146,0.51,10.5,1,1.0,5,132,4
28,156,1001,74,256,74,256,45,119,2.15,4.4,1,0.6218,5,108,4
29,156,1001,256,0,154,102,0,154,0.66,11.6,1,1.0,5,136,4
30,156,1001,102,300,102,300,24,126,2.38,5.7,1,0.8095,5,112,4
31,156,1001,300,0,129,171,0,129,1.33,16.3,1,1.0,5,116,4
32,156,1001,171,0,131,40,0,131,0.31,9.1,1,1.0,5,116,4
33,156,1001,40,252,40,252,89,129,1.95,2.2,0,0.3101,5,116,4
34,156,1001,252,0,126,126,0,126,1.0,14.0,1,1.0,5,112,4
35,156,1001,126,248,126,248,15,141,1.76,6.3,1,0.8936,5,124,4
36,156,1001,248,0,155,93,0,155,0.6,11.2,1,1.0,5,140,4
37,156,1001,93,204,93,204,24,117,1.74,5.6,1,0.7949,5,104,4
38,156,1001,204,0,115,89,0,115,0.77,12.4,1,1.0,5,104,4
39,156,1001,89,252,89,252,24,113,2.23,5.5,1,0.7876,5,100,4
40,156,1001,252,0,140,112,0,140,0.8,12.6,1,1.0,5,124,4
41,156,1001,112,268,112,268,3,115,2.33,6.8,1,0.9739,5,104,4
42,156,1001,268,0,117,151,0,117,1.29,16.0,1,1.0,5,104,4
43,156,1001,151,0,119,32,0,119,0.27,8.9,1,1.0,5,108,4
44,156,1001,32,196,32,196,91,123,1.59,1.8,0,0.2602,5,108,4
45,156,1001,196,0,129,67,0,129,0.52,10.6,1,1.0,5,116,4
46,156,1001,67,236,67,236,84,151,1.56,3.1,0,0.4437,5,136,4
47,156,1001,236,0,176,60,0,176,0.34,9.4,1,1.0,5,156,4
48,156,1001,60,288,60,288,78,138,2.09,3.0,0,0.4348,5,124,4
49,156,1001,288,0,135,153,0,135,1.13,14.9,1,1.0,5,120,4
50,156,1001,153,264,153,264,8,161,1.64,6.7,1,0.9503,5,144,4
51,156,1001,264,0,126,138,0,126,1.1,14.7,1,1.0,5,112,4
52,156,1001,138,284,123,299,0,123,2.43,7.9,1,1.0,5,108,4
1,219,1001,288,0,135,153,0,135,1.13,14.9,1,1.0,5,120,4
2,219,1001,153,212,129,236,0,129,1.83,8.3,1,1.0,5,116,4
3,219,1001,236,0,158,78,0,158,0.49,10.5,1,1.0,5,140,4
4,219,1001,78,296,78,296,44,122,2.43,4.5,1,0.6393,5,108,4
5,219,1001,296,0,138,158,0,138,1.14,15.0,1,1.0,5,124,4
6,219,1001,158,0,118,40,0,118,0.34,9.4,1,1.0,5,104,4
7,219,1001,40,252,40,252,111,151,1.67,1.9,0,0.2649,5,136,4
8,219,1001,252,0,124,128,0,124,1.03,14.2,1,1.0,5,112,4
9,219,1001,128,224,126,226,0,126,1.79,7.1,1,1.0,5,112,4
10,219,1001,226,0,129,97,0,129,0.75,12.3,1,1.0,5,116,4
11,219,1001,97,248,97,248,54,151,1.64,4.5,1,0.6424,5,136,4
12,219,1001,248,0,135,113,0,135,0.84,12.9,1,1.0,5,120,4
13,219,1001,113,224,113,224,26,139,1.61,5.7,1,0.8129,5,124,4
14,219,1001,224,0,142,82,0,142,0.58,11.0,1,1.0,5,128,4
15,219,1001,82,272,82,272,98,180,1.51,3.2,0,0.4556,5,160,4
16,219,1001,272,0,142,130,0,142,0.92,13.4,1,1.0,5,128,4
17,219,1001,130,216,130,216,9,139,1.55,6.5,1,0.9353,5,124,4
18,219,1001,216,0,135,81,0,135,0.6,11.2,1,1.0,5,120,4
19,219,1001,81,224,81,224,52,133,1.68,4.3,1,0.609,5,120,4
20,219,1001,224,0,129,95,0,129,0.74,12.2,1,1.0,5,116,4
21,219,1001,95,196,95,196,30,125,1.57,5.3,1,0.76,5,112,4
22,219,1001,196,0,122,74,0,122,0.61,11.2,1,1.0,5,108,4
23,219,1001,74,252,74,252,46,120,2.1,4.3,1,0.6167,5,108,4
24,219,1001,252,0,118,134,0,118,1.14,14.9,1,1.0,5,104,4
25,219,1001,134,268,122,280,0,122,2.3,7.7,1,1.0,5,108,4
26,219,1001,280,0,126,154,0,126,1.22,15.6,1,1.0,5,112,4
27,219,1001,154,304,154,304,7,161,1.89,6.7,1,0.9565,5,144,4
28,219,1001,304,0,131,173,0,131,1.32,16.2,1,1.0,5,116,4
29,219,1001,173,308,169,312,0,169,1.85,7.2,1,1.0,5,152,4
30,219,1001,312,0,139,173,0,139,1.24,15.7,1,1.0,5,124,4
31,219,1001,173,0,142,31,0,142,0.22,8.5,1,1.0,5,128,4
32,219,1001,31,288,31,288,113,144,2.0,1.5,0,0.2153,5,128,4
33,219,1001,288,0,142,146,0,142,1.03,14.2,1,1.0,5,128,4
34,219,1001,146,332,139,339,0,139,2.44,7.4,1,1.0,5,124,4
35,219,1001,339,0,155,184,0,155,1.19,15.3,1,1.0,5,140,4
36,219,1001,184,404,171,417,0,171,2.44,7.5,1,1.0,5,152,4
37,219,1001,417,0,129,288,0,129,2.23,22.6,1,1.0,5,116,4
38,219,1001,288,0,126,162,0,126,1.29,16.0,1,1.0,5,112,4
39,219,1001,162,0,125,37,0,125,0.3,9.1,1,1.0,5,112,4
40,219,1001,37,236,37,236,117,154,1.53,1.7,0,0.2403,5,136,4
41,219,1001,236,0,126,110,0,126,0.87,13.1,1,1.0,5,112,4
42,219,1001,110,216,110,216,19,129,1.67,6.0,1,0.8527,5,116,4
43,219,1001,216,0,131,85,0,131,0.65,11.5,1,1.0,5,116,4
44,219,1001,85,236,85,236,50,135,1.75,4.4,1,0.6296,5,120,4
45,219,1001,236,0,142,94,0,142,0.66,11.6,1,1.0,5,128,4
46,219,1001,94,292,94,292,72,166,1.76,4.0,1,0.5663,5,148,4
47,219,1001,292,0,193,99,0,193,0.51,10.6,1,1.0,5,172,4
48,219,1001,99,316,99,316,53,152,2.08,4.6,1,0.6513,5,136,4
49,219,1001,316,0,148,168,0,148,1.14,14.9,1,1.0,5,132,4
50,219,1001,168,340,168,340,9,177,1.92,6.6,1,0.9492,5,160,4
51,219,1001,340,0,139,201,0,139,1.45,17.1,1,1.0,5,124,4
52,219,1001,201,0,135,66,0,135,0.49,10.4,1,1.0,5,120,4
1,210,1001,520,0,291,229,0,291,0.79,12.5,1,1.0,5,260,4
2,210,1001,229,520,229,520,48,277,1.88,5.8,1,0.8267,5,248,4
3,210,1001,520,0,340,180,0,340,0.53,10.7,1,1.0,5,304,4
4,210,1001,180,532,180,532,83,263,2.02,4.8,1,0.6844,5,236,4
5,210,1001,532,0,296,236,0,296,0.8,12.6,1,1.0,5,264,4
6,210,1001,236,408,236,408,19,255,1.6,6.5,1,0.9255,5,228,4
7,210,1001,408,0,326,82,0,326,0.25,8.8,1,1.0,5,292,4
8,210,1001,82,620,82,620,184,266,2.33,2.2,0,0.3083,5,236,4
9,210,1001,620,0,272,348,0,272,1.28,16.0,1,1.0,5,244,4
10,210,1001,348,0,277,71,0,277,0.26,8.8,1,1.0,5,248,4
11,210,1001,71,504,71,504,254,325,1.55,1.5,0,0.2185,5,292,4
12,210,1001,504,0,291,213,0,291,0.73,12.1,1,1.0,5,260,4
13,210,1001,213,724,213,724,86,299,2.42,5.0,1,0.7124,5,268,4
14,210,1001,724,0,305,419,0,305,1.37,16.6,1,1.0,5,272,4
15,210,1001,419,620,388,651,0,388,1.68,7.6,1,1.0,5,348,4
16,210,1001,651,0,305,346,0,305,1.13,14.9,1,1.0,5,272,4
17,210,1001,346,700,299,747,0,299,2.5,8.1,1,1.0,5,268,4
18,210,1001,747,0,291,456,0,291,1.57,18.0,1,1.0,5,260,4
19,210,1001,456,0,286,170,0,286,0.59,11.2,1,1.0,5,256,4
20,210,1001,170,664,170,664,107,277,2.4,4.3,1,0.6137,5,248,4
21,210,1001,664,0,269,395,0,269,1.47,17.3,1,1.0,5,240,4
22,210,1001,395,0,263,132,0,263,0.5,10.5,1,1.0,5,236,4
23,210,1001,132,640,132,640,126,258,2.48,3.6,1,0.5116,5,232,4
24,210,1001,640,0,255,385,0,255,1.51,17.6,1,1.0,5,228,4
25,210,1001,385,0,263,122,0,263,0.46,10.2,1,1.0,5,236,4
26,210,1001,122,628,122,628,150,272,2.31,3.1,0,0.4485,5,244,4
27,210,1001,628,0,346,282,0,346,0.82,12.7,1,1.0,5,308,4
28,210,1001,282,644,282,644,1,283,2.28,7.0,1,0.9965,5,252,4
29,210,1001,644,0,364,280,0,364,0.77,12.4,1,1.0,5,324,4
30,210,1001,280,640,280,640,19,299,2.14,6.6,1,0.9365,5,268,4
31,210,1001,640,0,305,335,0,305,1.1,14.7,1,1.0,5,272,4
32,210,1001,335,708,310,733,0,310,2.36,7.6,1,1.0,5,276,4
33,210,1001,733,0,305,428,0,305,1.4,16.8,1,1.0,5,272,4
34,210,1001,428,0,299,129,0,299,0.43,10.0,1,1.0,5,268,4
35,210,1001,129,548,129,548,206,335,1.64,2.7,0,0.3851,5,300,4
36,210,1001,548,0,368,180,0,368,0.49,10.4,1,1.0,5,328,4
37,210,1001,180,564,180,564,97,277,2.04,4.5,1,0.6498,5,248,4
38,210,1001,564,0,272,292,0,272,1.07,14.5,1,1.0,5,244,4
39,210,1001,292,540,269,563,0,269,2.09,7.6,1,1.0,5,240,4
40,210,1001,563,0,333,230,0,333,0.69,11.8,1,1.0,5,296,4
41,210,1001,230,640,230,640,42,272,2.35,5.9,1,0.8456,5,244,4
42,210,1001,640,0,277,363,0,277,1.31,16.2,1,1.0,5,248,4
43,210,1001,363,0,283,80,0,283,0.28,9.0,1,1.0,5,252,4
44,210,1001,80,572,80,572,211,291,1.97,1.9,0,0.2749,5,260,4
45,210,1001,572,0,305,267,0,305,0.88,13.1,1,1.0,5,272,4
46,210,1001,267,672,267,672,90,357,1.88,5.2,1,0.7479,5,320,4
47,210,1001,672,0,416,256,0,416,0.62,11.3,1,1.0,5,372,4
48,210,1001,256,700,256,700,71,327,2.14,5.5,1,0.7829,5,292,4
49,210,1001,700,0,319,381,0,319,1.19,15.4,1,1.0,5,284,4
50,210,1001,381,672,381,672,0,381,1.76,7.0,1,1.0,5,340,4
51,210,1001,672,0,299,373,0,299,1.25,15.7,1,1.0,5,268,4
52,210,1001,373,0,291,82,0,291,0.28,9.0,1,1.0,5,260,4
1,689,1001,428,0,225,203,0,225,0.9,13.3,1,1.0,5,200,4
2,689,1001,203,424,203,424,11,214,1.98,6.6,1,0.9486,5,192,4
3,689,1001,424,0,262,162,0,262,0.62,11.3,1,1.0,5,232,4
4,689,1001,162,388,162,388,41,203,1.91,5.6,1,0.798,5,180,4
5,689,1001,388,0,229,159,0,229,0.69,11.9,1,1.0,5,204,4
6,689,1001,159,340,159,340,38,197,1.73,5.6,1,0.8071,5,176,4
7,689,1001,340,0,252,88,0,252,0.35,9.4,1,1.0,5,224,4
8,689,1001,88,384,88,384,118,206,1.86,3.0,0,0.4272,5,184,4
9,689,1001,384,0,210,174,0,210,0.83,12.8,1,1.0,5,188,4
10,689,1001,174,400,174,400,40,214,1.87,5.7,1,0.8131,5,192,4
11,689,1001,400,0,251,149,0,251,0.59,11.2,1,1.0,5,224,4
12,689,1001,149,412,149,412,76,225,1.83,4.6,1,0.6622,5,200,4
13,689,1001,412,0,231,181,0,231,0.78,12.5,1,1.0,5,208,4
14,689,1001,181,444,181,444,55,236,1.88,5.4,1,0.7669,5,212,4
15,689,1001,444,0,300,144,0,300,0.48,10.4,1,1.0,5,268,4
16,689,1001,144,516,144,516,92,236,2.19,4.3,1,0.6102,5,212,4
17,689,1001,516,0,231,285,0,231,1.23,15.6,1,1.0,5,208,4
18,689,1001,285,0,225,60,0,225,0.27,8.9,1,1.0,5,200,4
19,689,1001,60,396,60,396,161,221,1.79,1.9,0,0.2715,5,196,4
20,689,1001,396,0,214,182,0,214,0.85,13.0,1,1.0,5,192,4
21,689,1001,182,508,182,508,26,208,2.44,6.1,1,0.875,5,184,4
22,689,1001,508,0,203,305,0,203,1.5,17.5,1,1.0,5,180,4
23,689,1001,305,0,199,106,0,199,0.53,10.7,1,1.0,5,176,4
24,689,1001,106,476,106,476,91,197,2.42,3.8,1,0.5381,5,176,4
25,689,1001,476,0,203,273,0,203,1.34,16.4,1,1.0,5,180,4
26,689,1001,273,0,210,63,0,210,0.3,9.1,1,1.0,5,188,4
27,689,1001,63,532,63,532,205,268,1.99,1.6,0,0.2351,5,240,4
