week_id,store_id,item_id,promo_mechanism_id,units_ty,sales_dollars_ty,markdown_dollars_ty,regular_price_ty,sell_price_ty,units_ly,sales_dollars_ly,markdown_dollars_ly,regular_price_ly,sell_price_ly,dollar_chg_yoy,unit_chg_yoy,pct_chg_yoy,is_on_promo,promo_lift_units,gross_margin_ty,gross_margin_ly
41,178,1001,0,173,2243.81,0.0,12.97,12.97,163,2114.11,0.0,12.97,12.97,129.7,10,6.13,0,0,628.27,591.95
42,178,1001,0,170,2204.9,0.0,12.97,12.97,171,2217.87,0.0,12.97,12.97,-12.97,-1,-0.58,0,0,617.37,621.0
43,178,1001,0,179,2321.63,0.0,12.97,12.97,207,2684.79,0.0,12.97,12.97,-363.16,-28,-13.53,0,0,650.06,751.74
44,178,1001,0,192,2490.24,0.0,12.97,12.97,205,2392.35,265.88,12.97,11.67,97.89,-13,4.09,0,0,697.27,669.86
45,178,1001,0,187,2425.39,0.0,12.97,12.97,225,2918.25,0.0,12.97,12.97,-492.86,-38,-16.89,0,0,679.11,817.11
46,178,1001,4,230,2983.1,0.0,12.97,12.97,178,2308.66,0.0,12.97,12.97,674.44,52,29.21,1,25,835.27,646.42
47,178,1001,3,281,3644.57,0.0,12.97,12.97,212,2749.64,0.0,12.97,12.97,894.93,69,32.55,1,57,1020.48,769.9
48,178,1001,0,219,2840.43,0.0,12.97,12.97,209,2710.73,0.0,12.97,12.97,129.7,10,4.78,0,0,795.32,759.0
49,178,1001,0,209,2710.73,0.0,12.97,12.97,178,2308.66,0.0,12.97,12.97,402.07,31,17.42,0,0,759.0,646.42
50,178,1001,3,242,3138.74,0.0,12.97,12.97,171,2217.87,0.0,12.97,12.97,920.87,71,41.52,1,49,878.85,621.0
51,178,1001,0,178,2308.66,0.0,12.97,12.97,173,2243.81,0.0,12.97,12.97,64.85,5,2.89,0,0,646.42,628.27
52,178,1001,0,195,2529.15,0.0,12.97,12.97,194,2516.18,0.0,12.97,12.97,12.97,1,0.52,0,0,708.16,704.53
1,282,1001,0,331,4293.07,0.0,12.97,12.97,310,4020.7,0.0,12.97,12.97,272.37,21,6.77,0,0,1202.06,1125.8
2,282,1001,0,302,3916.94,0.0,12.97,12.97,284,3683.48,0.0,12.97,12.97,233.46,18,6.34,0,0,1096.74,1031.37
3,282,1001,3,377,4889.69,0.0,12.97,12.97,289,3748.33,0.0,12.97,12.97,1141.36,88,30.45,1,75,1369.11,1049.53
4,282,1001,0,269,3488.93,0.0,12.97,12.97,318,3711.06,412.45,12.97,11.67,-222.13,-49,-5.99,0,0,976.9,1039.1
5,282,1001,1,338,3944.46,438.39,12.97,11.67,337,4370.89,0.0,12.97,12.97,-426.43,1,-9.76,1,44,1104.45,1223.85
6,282,1001,0,262,3398.14,0.0,12.97,12.97,291,3395.97,377.43,12.97,11.67,2.17,-29,0.06,0,0,951.48,950.87
7,282,1001,3,365,4734.05,0.0,12.97,12.97,263,3411.11,0.0,12.97,12.97,1322.94,102,38.78,1,73,1325.53,955.11
8,282,1001,0,303,3929.91,0.0,12.97,12.97,274,3553.78,0.0,12.97,12.97,376.13,29,10.58,0,0,1100.37,995.06
9,282,1001,0,292,3787.24,0.0,12.97,12.97,287,3722.39,0.0,12.97,12.97,64.85,5,1.74,0,0,1060.43,1042.27
10,282,1001,0,303,3929.91,0.0,12.97,12.97,282,3657.54,0.0,12.97,12.97,272.37,21,7.45,0,0,1100.37,1024.11
11,282,1001,1,339,3956.13,439.68,12.97,11.67,273,3540.81,0.0,12.97,12.97,415.32,66,11.73,1,44,1107.72,991.43
12,282,1001,0,318,4124.46,0.0,12.97,12.97,306,3968.82,0.0,12.97,12.97,155.64,12,3.92,0,0,1154.85,1111.27
13,282,1001,0,344,4461.68,0.0,12.97,12.97,338,4383.86,0.0,12.97,12.97,77.82,6,1.78,0,0,1249.27,1227.48
14,282,1001,0,349,4526.53,0.0,12.97,12.97,294,3813.18,0.0,12.97,12.97,713.35,55,18.71,0,0,1267.43,1067.69
15,282,1001,3,403,5226.91,0.0,12.97,12.97,399,5175.03,0.0,12.97,12.97,51.88,4,1.0,1,81,1463.53,1449.01
16,282,1001,0,332,4306.04,0.0,12.97,12.97,342,3991.14,443.57,12.97,11.67,314.9,-10,7.89,0,0,1205.69,1117.52
17,282,1001,0,342,4435.74,0.0,12.97,12.97,332,4306.04,0.0,12.97,12.97,129.7,10,3.01,0,0,1242.01,1205.69
18,282,1001,0,325,4215.25,0.0,12.97,12.97,310,4020.7,0.0,12.97,12.97,194.55,15,4.84,0,0,1180.27,1125.8
19,282,1001,0,304,3942.88,0.0,12.97,12.97,279,3618.63,0.0,12.97,12.97,324.25,25,8.96,0,0,1104.01,1013.22
20,282,1001,0,284,3683.48,0.0,12.97,12.97,268,3475.96,0.0,12.97,12.97,207.52,16,5.97,0,0,1031.37,973.27
21,282,1001,0,307,3981.79,0.0,12.97,12.97,269,3488.93,0.0,12.97,12.97,492.86,38,14.13,0,0,1114.9,976.9
22,282,1001,0,301,3903.97,0.0,12.97,12.97,315,3676.05,408.56,12.97,11.67,227.92,-14,6.2,0,0,1093.11,1029.29
23,282,1001,0,268,3475.96,0.0,12.97,12.97,260,3372.2,0.0,12.97,12.97,103.76,8,3.08,0,0,973.27,944.22
24,282,1001,0,284,3683.48,0.0,12.97,12.97,245,3177.65,0.0,12.97,12.97,505.83,39,15.92,0,0,1031.37,889.74
25,282,1001,0,292,3787.24,0.0,12.97,12.97,265,3437.05,0.0,12.97,12.97,350.19,27,10.19,0,0,1060.43,962.37
26,282,1001,0,313,4059.61,0.0,12.97,12.97,348,4061.16,451.36,12.97,11.67,-1.55,-35,-0.04,0,0,1136.69,1137.12
27,282,1001,3,389,5045.33,0.0,12.97,12.97,268,3475.96,0.0,12.97,12.97,1569.37,121,45.15,1,78,1412.69,973.27
28,282,1001,0,297,3852.09,0.0,12.97,12.97,285,3696.45,0.0,12.97,12.97,155.64,12,4.21,0,0,1078.59,1035.01
29,282,1001,3,394,5110.18,0.0,12.97,12.97,300,3891.0,0.0,12.97,12.97,1219.18,94,31.33,1,79,1430.85,1089.48
30,282,1001,0,344,4461.68,0.0,12.97,12.97,354,4131.18,459.14,12.97,11.67,330.5,-10,8.0,0,0,1249.27,1156.73
31,282,1001,0,328,4254.16,0.0,12.97,12.97,297,3852.09,0.0,12.97,12.97,402.07,31,10.44,0,0,1191.16,1078.59
32,282,1001,0,319,4137.43,0.0,12.97,12.97,309,4007.73,0.0,12.97,12.97,129.7,10,3.24,0,0,1158.48,1122.16
33,282,1001,0,313,4059.61,0.0,12.97,12.97,308,3994.76,0.0,12.97,12.97,64.85,5,1.62,0,0,1136.69,1118.53
34,282,1001,0,336,4357.92,0.0,12.97,12.97,314,4072.58,0.0,12.97,12.97,285.34,22,7.01,0,0,1220.22,1140.32
35,282,1001,1,343,4002.81,444.87,12.97,11.67,323,4189.31,0.0,12.97,12.97,-186.5,20,-4.45,1,45,1120.79,1173.01
36,282,1001,2,383,4469.61,496.75,12.97,11.67,279,3618.63,0.0,12.97,12.97,850.98,104,23.52,1,88,1251.49,1013.22
37,282,1001,0,315,4085.55,0.0,12.97,12.97,286,3709.42,0.0,12.97,12.97,376.13,29,10.14,0,0,1143.95,1038.64
38,282,1001,0,307,3981.79,0.0,12.97,12.97,321,4163.37,0.0,12.97,12.97,-181.58,-14,-4.36,0,0,1114.9,1165.74
39,282,1001,0,330,4280.1,0.0,12.97,12.97,332,4306.04,0.0,12.97,12.97,-25.94,-2,-0.6,0,0,1198.43,1205.69
40,282,1001,3,365,4734.05,0.0,12.97,12.97,286,3709.42,0.0,12.97,12.97,1024.63,79,27.62,1,73,1325.53,1038.64
41,282,1001,0,309,4007.73,0.0,12.97,12.97,286,3709.42,0.0,12.97,12.97,298.31,23,8.04,0,0,1122.16,1038.64
42,282,1001,0,308,3994.76,0.0,12.97,12.97,288,3735.36,0.0,12.97,12.97,259.4,20,6.94,0,0,1118.53,1045.9
43,282,1001,0,324,4202.28,0.0,12.97,12.97,367,4759.99,0.0,12.97,12.97,-557.71,-43,-11.72,0,0,1176.64,1332.8
44,282,1001,0,314,4072.58,0.0,12.97,12.97,349,4072.83,452.65,12.97,11.67,-0.25,-35,-0.01,0,0,1140.32,1140.39
45,282,1001,0,322,4176.34,0.0,12.97,12.97,367,4759.99,0.0,12.97,12.97,-583.65,-45,-12.26,0,0,1169.38,1332.8
46,282,1001,4,375,4863.75,0.0,12.97,12.97,319,4137.43,0.0,12.97,12.97,726.32,56,17.55,1,40,1361.85,1158.48
47,282,1001,3,500,6485.0,0.0,12.97,12.97,390,5058.3,0.0,12.97,12.97,1426.7,110,28.21,1,100,1815.8,1416.32
48,282,1001,0,408,5291.76,0.0,12.97,12.97,363,4708.11,0.0,12.97,12.97,583.65,45,12.4,0,0,1481.69,1318.27
49,282,1001,0,328,4254.16,0.0,12.97,12.97,316,4098.52,0.0,12.97,12.97,155.64,12,3.8,0,0,1191.16,1147.59
50,282,1001,3,397,5149.09,0.0,12.97,12.97,310,4020.7,0.0,12.97,12.97,1128.39,87,28.06,1,80,1441.75,1125.8
51,282,1001,0,313,4059.61,0.0,12.97,12.97,300,3891.0,0.0,12.97,12.97,168.61,13,4.33,0,0,1136.69,1089.48
52,282,1001,0,339,4396.83,0.0,12.97,12.97,308,3994.76,0.0,12.97,12.97,402.07,31,10.06,0,0,1231.11,1118.53
1,385,1001,0,202,2619.94,0.0,12.97,12.97,196,2542.12,0.0,12.97,12.97,77.82,6,3.06,0,0,733.58,711.79
2,385,1001,0,169,2191.93,0.0,12.97,12.97,164,2127.08,0.0,12.97,12.97,64.85,5,3.05,0,0,613.74,595.58
3,385,1001,3,204,2645.88,0.0,12.97,12.97,160,2075.2,0.0,12.97,12.97,570.68,44,27.5,1,41,740.85,581.06
4,385,1001,0,157,2036.29,0.0,12.97,12.97,178,2077.26,230.87,12.97,11.67,-40.97,-21,-1.97,0,0,570.16,581.63
5,385,1001,1,190,2217.3,246.43,12.97,11.67,186,2412.42,0.0,12.97,12.97,-195.12,4,-8.09,1,25,620.84,675.48
6,385,1001,0,150,1945.5,0.0,12.97,12.97,166,1937.22,215.3,12.97,11.67,8.28,-16,0.43,0,0,544.74,542.42
7,385,1001,3,199,2581.03,0.0,12.97,12.97,160,2075.2,0.0,12.97,12.97,505.83,39,24.38,1,40,722.69,581.06
8,385,1001,0,165,2140.05,0.0,12.97,12.97,147,1906.59,0.0,12.97,12.97,233.46,18,12.24,0,0,599.21,533.85
9,385,1001,0,177,2295.69,0.0,12.97,12.97,163,2114.11,0.0,12.97,12.97,181.58,14,8.59,0,0,642.79,591.95
10,385,1001,0,163,2114.11,0.0,12.97,12.97,157,2036.29,0.0,12.97,12.97,77.82,6,3.82,0,0,591.95,570.16
11,385,1001,1,206,2404.02,267.18,12.97,11.67,170,2204.9,0.0,12.97,12.97,199.12,36,9.03,1,27,673.13,617.37
12,385,1001,0,191,2477.27,0.0,12.97,12.97,180,2334.6,0.0,12.97,12.97,142.67,11,6.11,0,0,693.64,653.69
13,385,1001,0,193,2503.21,0.0,12.97,12.97,182,2360.54,0.0,12.97,12.97,142.67,11,6.04,0,0,700.9,660.95
14,385,1001,0,179,2321.63,0.0,12.97,12.97,188,2438.36,0.0,12.97,12.97,-116.73,-9,-4.79,0,0,650.06,682.74
15,385,1001,3,247,3203.59,0.0,12.97,12.97,225,2918.25,0.0,12.97,12.97,285.34,22,9.78,1,49,897.01,817.11
16,385,1001,0,184,2386.48,0.0,12.97,12.97,203,2369.01,263.29,12.97,11.67,17.47,-19,0.74,0,0,668.21,663.32
17,385,1001,0,208,2697.76,0.0,12.97,12.97,190,2464.3,0.0,12.97,12.97,233.46,18,9.47,0,0,755.37,690.0
18,385,1001,0,187,2425.39,0.0,12.97,12.97,177,2295.69,0.0,12.97,12.97,129.7,10,5.65,0,0,679.11,642.79
19,385,1001,0,178,2308.66,0.0,12.97,12.97,164,2127.08,0.0,12.97,12.97,181.58,14,8.54,0,0,646.42,595.58
20,385,1001,0,179,2321.63,0.0,12.97,12.97,165,2140.05,0.0,12.97,12.97,181.58,14,8.48,0,0,650.06,599.21
21,385,1001,0,170,2204.9,0.0,12.97,12.97,152,1971.44,0.0,12.97,12.97,233.46,18,11.84,0,0,617.37,552.0
22,385,1001,0,161,2088.17,0.0,12.97,12.97,170,1983.9,220.49,12.97,11.67,104.27,-9,5.26,0,0,584.69,555.49
23,385,1001,0,151,1958.47,0.0,12.97,12.97,150,1945.5,0.0,12.97,12.97,12.97,1,0.67,0,0,548.37,544.74
24,385,1001,0,157,2036.29,0.0,12.97,12.97,146,1893.62,0.0,12.97,12.97,142.67,11,7.53,0,0,570.16,530.21
25,385,1001,0,164,2127.08,0.0,12.97,12.97,161,2088.17,0.0,12.97,12.97,38.91,3,1.86,0,0,595.58,584.69
26,385,1001,0,195,2529.15,0.0,12.97,12.97,206,2404.02,267.18,12.97,11.67,125.13,-11,5.21,0,0,708.16,673.13
27,385,1001,3,228,2957.16,0.0,12.97,12.97,167,2165.99,0.0,12.97,12.97,791.17,61,36.53,1,46,828.0,606.48
28,385,1001,0,181,2347.57,0.0,12.97,12.97,175,2269.75,0.0,12.97,12.97,77.82,6,3.43,0,0,657.32,635.53
29,385,1001,3,226,2931.22,0.0,12.97,12.97,171,2217.87,0.0,12.97,12.97,713.35,55,32.16,1,45,820.74,621.0
30,385,1001,0,177,2295.69,0.0,12.97,12.97,197,2298.99,255.51,12.97,11.67,-3.3,-20,-0.14,0,0,642.79,643.72
31,385,1001,0,192,2490.24,0.0,12.97,12.97,180,2334.6,0.0,12.97,12.97,155.64,12,6.67,0,0,697.27,653.69
32,385,1001,0,190,2464.3,0.0,12.97,12.97,191,2477.27,0.0,12.97,12.97,-12.97,-1,-0.52,0,0,690.0,693.64
33,385,1001,0,189,2451.33,0.0,12.97,12.97,188,2438.36,0.0,12.97,12.97,12.97,1,0.53,0,0,686.37,682.74
34,385,1001,0,194,2516.18,0.0,12.97,12.97,184,2386.48,0.0,12.97,12.97,129.7,10,5.43,0,0,704.53,668.21
35,385,1001,1,204,2380.68,264.59,12.97,11.67,185,2399.45,0.0,12.97,12.97,-18.77,19,-0.78,1,27,666.59,671.85
36,385,1001,2,217,2532.39,281.45,12.97,11.67,164,2127.08,0.0,12.97,12.97,405.31,53,19.05,1,50,709.07,595.58
37,385,1001,0,163,2114.11,0.0,12.97,12.97,170,2204.9,0.0,12.97,12.97,-90.79,-7,-4.12,0,0,591.95,617.37
38,385,1001,0,167,2165.99,0.0,12.97,12.97,182,2360.54,0.0,12.97,12.97,-194.55,-15,-8.24,0,0,606.48,660.95
39,385,1001,0,181,2347.57,0.0,12.97,12.97,199,2581.03,0.0,12.97,12.97,-233.46,-18,-9.05,0,0,657.32,722.69
40,385,1001,3,211,2736.67,0.0,12.97,12.97,159,2062.23,0.0,12.97,12.97,674.44,52,32.7,1,43,766.27,577.42
41,385,1001,0,173,2243.81,0.0,12.97,12.97,160,2075.2,0.0,12.97,12.97,168.61,13,8.13,0,0,628.27,581.06
42,385,1001,0,164,2127.08,0.0,12.97,12.97,154,1997.38,0.0,12.97,12.97,129.7,10,6.49,0,0,595.58,559.27
43,385,1001,0,177,2295.69,0.0,12.97,12.97,217,2814.49,0.0,12.97,12.97,-518.8,-40,-18.43,0,0,642.79,788.06
44,385,1001,0,190,2464.3,0.0,12.97,12.97,201,2345.67,260.7,12.97,11.67,118.63,-11,5.06,0,0,690.0,656.79
45,385,1001,0,179,2321.63,0.0,12.97,12.97,234,3034.98,0.0,12.97,12.97,-713.35,-55,-23.5,0,0,650.06,849.79
46,385,1001,4,213,2762.61,0.0,12.97,12.97,183,2373.51,0.0,12.97,12.97,389.1,30,16.39,1,23,773.53,664.58
47,385,1001,3,287,3722.39,0.0,12.97,12.97,210,2723.7,0.0,12.97,12.97,998.69,77,36.67,1,58,1042.27,762.64
48,385,1001,0,226,2931.22,0.0,12.97,12.97,221,2866.37,0.0,12.97,12.97,64.85,5,2.26,0,0,820.74,802.58
49,385,1001,0,193,2503.21,0.0,12.97,12.97,187,2425.39,0.0,12.97,12.97,77.82,6,3.21,0,0,700.9,679.11
50,385,1001,3,240,3112.8,0.0,12.97,12.97,177,2295.69,0.0,12.97,12.97,817.11,63,35.59,1,48,871.58,642.79
51,385,1001,0,182,2360.54,0.0,12.97,12.97,165,2140.05,0.0,12.97,12.97,220.49,17,10.3,0,0,660.95,599.21
52,385,1001,0,187,2425.39,0.0,12.97,12.97,194,2516.18,0.0,12.97,12.97,-90.79,-7,-3.61,0,0,679.11,704.53
1,111,1001,0,262,3398.14,0.0,12.97,12.97,246,3190.62,0.0,12.97,12.97,207.52,16,6.5,0,0,951.48,893.37
2,111,1001,0,221,2866.37,0.0,12.97,12.97,212,2749.64,0.0,12.97,12.97,116.73,9,4.25,0,0,802.58,769.9
3,111,1001,3,278,3605.66,0.0,12.97,12.97,195,2529.15,0.0,12.97,12.97,1076.51,83,42.56,1,55,1009.58,708.16
4,111,1001,0,198,2568.06,0.0,12.97,12.97,215,2509.05,278.86,12.97,11.67,59.01,-17,2.35,0,0,719.06,702.53
5,111,1001,1,238,2777.46,308.69,12.97,11.67,246,3190.62,0.0,12.97,12.97,-413.16,-8,-12.95,1,31,777.69,893.37
6,111,1001,0,196,2542.12,0.0,12.97,12.97,225,2625.75,291.82,12.97,11.67,-83.63,-29,-3.18,0,0,711.79,735.21
7,111,1001,3,261,3385.17,0.0,12.97,12.97,190,2464.3,0.0,12.97,12.97,920.87,71,37.37,1,52,947.85,690.0
8,111,1001,0,212,2749.64,0.0,12.97,12.97,204,2645.88,0.0,12.97,12.97,103.76,8,3.92,0,0,769.9,740.85
9,111,1001,0,217,2814.49,0.0,12.97,12.97,213,2762.61,0.0,12.97,12.97,51.88,4,1.88,0,0,788.06,773.53
10,111,1001,0,229,2970.13,0.0,12.97,12.97,197,2555.09,0.0,12.97,12.97,415.04,32,16.24,0,0,831.64,715.43
11,111,1001,1,263,3069.21,341.11,12.97,11.67,206,2671.82,0.0,12.97,12.97,397.39,57,14.87,1,34,859.38,748.11
12,111,1001,0,230,2983.1,0.0,12.97,12.97,226,2931.22,0.0,12.97,12.97,51.88,4,1.77,0,0,835.27,820.74
13,111,1001,0,270,3501.9,0.0,12.97,12.97,234,3034.98,0.0,12.97,12.97,466.92,36,15.38,0,0,980.53,849.79
14,111,1001,0,237,3073.89,0.0,12.97,12.97,230,2983.1,0.0,12.97,12.97,90.79,7,3.04,0,0,860.69,835.27
15,111,1001,3,306,3968.82,0.0,12.97,12.97,304,3942.88,0.0,12.97,12.97,25.94,2,0.66,1,61,1111.27,1104.01
16,111,1001,0,235,3047.95,0.0,12.97,12.97,252,2940.84,326.84,12.97,11.67,107.11,-17,3.64,0,0,853.43,823.44
17,111,1001,0,262,3398.14,0.0,12.97,12.97,238,3086.86,0.0,12.97,12.97,311.28,24,10.08,0,0,951.48,864.32
18,111,1001,0,220,2853.4,0.0,12.97,12.97,219,2840.43,0.0,12.97,12.97,12.97,1,0.46,0,0,798.95,795.32
19,111,1001,0,216,2801.52,0.0,12.97,12.97,207,2684.79,0.0,12.97,12.97,116.73,9,4.35,0,0,784.43,751.74
20,111,1001,0,221,2866.37,0.0,12.97,12.97,205,2658.85,0.0,12.97,12.97,207.52,16,7.8,0,0,802.58,744.48
21,111,1001,0,207,2684.79,0.0,12.97,12.97,199,2581.03,0.0,12.97,12.97,103.76,8,4.02,0,0,751.74,722.69
22,111,1001,0,215,2788.55,0.0,12.97,12.97,234,2730.78,303.5,12.97,11.67,57.77,-19,2.12,0,0,780.79,764.62
23,111,1001,0,216,2801.52,0.0,12.97,12.97,180,2334.6,0.0,12.97,12.97,466.92,36,20.0,0,0,784.43,653.69
24,111,1001,0,213,2762.61,0.0,12.97,12.97,187,2425.39,0.0,12.97,12.97,337.22,26,13.9,0,0,773.53,679.11
25,111,1001,0,205,2658.85,0.0,12.97,12.97,202,2619.94,0.0,12.97,12.97,38.91,3,1.49,0,0,744.48,733.58
26,111,1001,0,245,3177.65,0.0,12.97,12.97,271,3162.57,351.49,12.97,11.67,15.08,-26,0.48,0,0,889.74,885.52
27,111,1001,3,276,3579.72,0.0,12.97,12.97,202,2619.94,0.0,12.97,12.97,959.78,74,36.63,1,55,1002.32,733.58
28,111,1001,0,217,2814.49,0.0,12.97,12.97,210,2723.7,0.0,12.97,12.97,90.79,7,3.33,0,0,788.06,762.64
29,111,1001,3,280,3631.6,0.0,12.97,12.97,213,2762.61,0.0,12.97,12.97,868.99,67,31.46,1,56,1016.85,773.53
30,111,1001,0,241,3125.77,0.0,12.97,12.97,251,2929.17,325.55,12.97,11.67,196.6,-10,6.71,0,0,875.22,820.17
31,111,1001,0,230,2983.1,0.0,12.97,12.97,239,3099.83,0.0,12.97,12.97,-116.73,-9,-3.77,0,0,835.27,867.95
32,111,1001,0,259,3359.23,0.0,12.97,12.97,239,3099.83,0.0,12.97,12.97,259.4,20,8.37,0,0,940.58,867.95
33,111,1001,0,249,3229.53,0.0,12.97,12.97,224,2905.28,0.0,12.97,12.97,324.25,25,11.16,0,0,904.27,813.48
34,111,1001,0,238,3086.86,0.0,12.97,12.97,232,3009.04,0.0,12.97,12.97,77.82,6,2.59,0,0,864.32,842.53
35,111,1001,1,262,3057.54,339.81,12.97,11.67,242,3138.74,0.0,12.97,12.97,-81.2,20,-2.59,1,35,856.11,878.85
36,111,1001,2,286,3337.62,370.94,12.97,11.67,205,2658.85,0.0,12.97,12.97,678.77,81,25.53,1,66,934.53,744.48
37,111,1001,0,232,3009.04,0.0,12.97,12.97,217,2814.49,0.0,12.97,12.97,194.55,15,6.91,0,0,842.53,788.06
38,111,1001,0,213,2762.61,0.0,12.97,12.97,230,2983.1,0.0,12.97,12.97,-220.49,-17,-7.39,0,0,773.53,835.27
39,111,1001,0,240,3112.8,0.0,12.97,12.97,239,3099.83,0.0,12.97,12.97,12.97,1,0.42,0,0,871.58,867.95
40,111,1001,3,268,3475.96,0.0,12.97,12.97,208,2697.76,0.0,12.97,12.97,778.2,60,28.85,1,53,973.27,755.37
41,111,1001,0,210,2723.7,0.0,12.97,12.97,193,2503.21,0.0,12.97,12.97,220.49,17,8.81,0,0,762.64,700.9
42,111,1001,0,218,2827.46,0.0,12.97,12.97,215,2788.55,0.0,12.97,12.97,38.91,3,1.4,0,0,791.69,780.79
43,111,1001,0,218,2827.46,0.0,12.97,12.97,251,3255.47,0.0,12.97,12.97,-428.01,-33,-13.15,0,0,791.69,911.53
44,111,1001,0,238,3086.86,0.0,12.97,12.97,263,3069.21,341.11,12.97,11.67,17.65,-25,0.58,0,0,864.32,859.38
45,111,1001,0,235,3047.95,0.0,12.97,12.97,298,3865.06,0.0,12.97,12.97,-817.11,-63,-21.14,0,0,853.43,1082.22
46,111,1001,4,293,3800.21,0.0,12.97,12.97,246,3190.62,0.0,12.97,12.97,609.59,47,19.11,1,32,1064.06,893.37
47,111,1001,3,383,4967.51,0.0,12.97,12.97,282,3657.54,0.0,12.97,12.97,1309.97,101,35.82,1,77,1390.9,1024.11
48,111,1001,0,294,3813.18,0.0,12.97,12.97,270,3501.9,0.0,12.97,12.97,311.28,24,8.89,0,0,1067.69,980.53
49,111,1001,0,239,3099.83,0.0,12.97,12.97,241,3125.77,0.0,12.97,12.97,-25.94,-2,-0.83,0,0,867.95,875.22
50,111,1001,3,303,3929.91,0.0,12.97,12.97,239,3099.83,0.0,12.97,12.97,830.08,64,26.78,1,61,1100.37,867.95
51,111,1001,0,244,3164.68,0.0,12.97,12.97,216,2801.52,0.0,12.97,12.97,363.16,28,12.96,0,0,886.11,784.43
52,111,1001,0,245,3177.65,0.0,12.97,12.97,232,3009.04,0.0,12.97,12.97,168.61,13,5.6,0,0,889.74,842.53
1,570,1001,0,124,1608.28,0.0,12.97,12.97,112,1452.64,0.0,12.97,12.97,155.64,12,10.71,0,0,450.32,406.74
2,570,1001,0,100,1297.0,0.0,12.97,12.97,94,1219.18,0.0,12.97,12.97,77.82,6,6.38,0,0,363.16,341.37
3,570,1001,3,136,1763.92,0.0,12.97,12.97,102,1322.94,0.0,12.97,12.97,440.98,34,33.33,1,27,493.9,370.42
4,570,1001,0,100,1297.0,0.0,12.97,12.97,110,1283.7,142.67,12.97,11.67,13.3,-10,1.04,0,0,363.16,359.44
5,570,1001,1,115,1342.05,149.16,12.97,11.67,120,1556.4,0.0,12.97,12.97,-214.35,-5,-13.77,1,15,375.77,435.79
6,570,1001,0,94,1219.18,0.0,12.97,12.97,110,1283.7,142.67,12.97,11.67,-64.52,-16,-5.03,0,0,341.37,359.44
7,570,1001,3,130,1686.1,0.0,12.97,12.97,95,1232.15,0.0,12.97,12.97,453.95,35,36.84,1,26,472.11,345.0
8,570,1001,0,98,1271.06,0.0,12.97,12.97,94,1219.18,0.0,12.97,12.97,51.88,4,4.26,0,0,355.9,341.37
9,570,1001,0,110,1426.7,0.0,12.97,12.97,98,1271.06,0.0,12.97,12.97,155.64,12,12.24,0,0,399.48,355.9
10,570,1001,0,104,1348.88,0.0,12.97,12.97,102,1322.94,0.0,12.97,12.97,25.94,2,1.96,0,0,377.69,370.42
11,570,1001,1,119,1388.73,154.34,12.97,11.67,98,1271.06,0.0,12.97,12.97,117.67,21,9.26,1,15,388.84,355.9
12,570,1001,0,114,1478.58,0.0,12.97,12.97,99,1284.03,0.0,12.97,12.97,194.55,15,15.15,0,0,414.0,359.53
13,570,1001,0,129,1673.13,0.0,12.97,12.97,121,1569.37,0.0,12.97,12.97,103.76,8,6.61,0,0,468.48,439.42
14,570,1001,0,115,1491.55,0.0,12.97,12.97,108,1400.76,0.0,12.97,12.97,90.79,7,6.48,0,0,417.63,392.21
15,570,1001,3,151,1958.47,0.0,12.97,12.97,135,1750.95,0.0,12.97,12.97,207.52,16,11.85,1,30,548.37,490.27
16,570,1001,0,115,1491.55,0.0,12.97,12.97,131,1528.77,169.91,12.97,11.67,-37.22,-16,-2.43,0,0,417.63,428.06
17,570,1001,0,120,1556.4,0.0,12.97,12.97,122,1582.34,0.0,12.97,12.97,-25.94,-2,-1.64,0,0,435.79,443.06
18,570,1001,0,116,1504.52,0.0,12.97,12.97,106,1374.82,0.0,12.97,12.97,129.7,10,9.43,0,0,421.27,384.95
19,570,1001,0,113,1465.61,0.0,12.97,12.97,107,1387.79,0.0,12.97,12.97,77.82,6,5.61,0,0,410.37,388.58
20,570,1001,0,111,1439.67,0.0,12.97,12.97,103,1335.91,0.0,12.97,12.97,103.76,8,7.77,0,0,403.11,374.05
21,570,1001,0,98,1271.06,0.0,12.97,12.97,96,1245.12,0.0,12.97,12.97,25.94,2,2.08,0,0,355.9,348.63
22,570,1001,0,96,1245.12,0.0,12.97,12.97,104,1213.68,134.89,12.97,11.67,31.44,-8,2.59,0,0,348.63,339.83
23,570,1001,0,101,1309.97,0.0,12.97,12.97,89,1154.33,0.0,12.97,12.97,155.64,12,13.48,0,0,366.79,323.21
24,570,1001,0,100,1297.0,0.0,12.97,12.97,97,1258.09,0.0,12.97,12.97,38.91,3,3.09,0,0,363.16,352.27
25,570,1001,0,96,1245.12,0.0,12.97,12.97,99,1284.03,0.0,12.97,12.97,-38.91,-3,-3.03,0,0,348.63,359.53
26,570,1001,0,121,1569.37,0.0,12.97,12.97,129,1505.43,167.31,12.97,11.67,63.94,-8,4.25,0,0,439.42,421.52
27,570,1001,3,130,1686.1,0.0,12.97,12.97,106,1374.82,0.0,12.97,12.97,311.28,24,22.64,1,26,472.11,384.95
28,570,1001,0,113,1465.61,0.0,12.97,12.97,100,1297.0,0.0,12.97,12.97,168.61,13,13.0,0,0,410.37,363.16
